mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,match_source
1066112,Geema Chare Basic Health Post,South Ethiopia Region,GL7YFRC0Tak,Geema Chare Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066113,Godiye Basic Health Post,South Ethiopia Region,YPzVFr3itFf,Godiye Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066117,Tegecha Health Post,South Ethiopia Region,mqKtYuWCgNq,Tegecha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066118,Hirpo Basic Health Post,South Ethiopia Region,scYEOjLtfoG,Hirpo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066119,Zardo Doyna Damuze Basic Health Post,South Ethiopia Region,LACens9MUbF,Zardo Doyna Damuze Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066120,Balta Bake Basic Health Post,South Ethiopia Region,CNdXVZiv18w,Balita Beke Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066124,Boko Okaso Basic Health Post,South Ethiopia Region,k2WFz6NYitW,Boko Shele Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066125,Dingamo Basic Health Post ,South Ethiopia Region,iFAqrg7c5tO,Dinigamo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066126,Gela Basic Health Post,South Ethiopia Region,suwKgSb6LfD,Galla Health Post (Merged ),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066127,Goyela Basic Health Post ,South Ethiopia Region,Vwvki5aZg90,Goyela Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066130,Gerese Zala Basic Health Post,South Ethiopia Region,rs0WydD6FGk,Gerase Zala Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066131,Abaya Bisare Basic Health Post,South Ethiopia Region,Vt1xd1DUrsd,Abaya Bisare Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066133,Ocha Health Post,South Ethiopia Region,Ep9BCm5aZ2X,Ocha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066134,Kamele Oro Basic Health Post,South Ethiopia Region,vrKOBbPL9i6,Kamele Oro Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066137,Shale Basic Health Post,South Ethiopia Region,TaMbtXhYxAz,Shale Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066143,Gogale Health center,South Ethiopia Region,WNn6il1lAyB,Gogale Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066146,Male Wude Basic Health Post,South Ethiopia Region,POFP2yFxXHC,Male Wide Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066147,Garisa Garda Basic Health Post,South Ethiopia Region,IBGrjRq3gyA,Garisa Garida Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066148,Oyila Health Center,South Ethiopia Region,jDvJofve6SW,Oyila Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066150,Laka Basic Health Post,South Ethiopia Region,YabApHpw9JH,Laka Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066151,Ade Charake Health Center,South Ethiopia Region,SVG3Eq3R93k,Ade Chareke Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066152,Tsayti Health Post,South Ethiopia Region,KXx4OkoE6vI,Tsayti Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066154,Kuyl Basic Health Post,South Ethiopia Region,ADbOtvkH7iy,Kuyle Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066155,Zigte Peraso Basic Health Post,South Ethiopia Region,b85dPoWniSr,Zigiti Paraso Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066156,Docto Aregahgn Mulugeta Medium Clinic,South Ethiopia Region,NXnef4QpSqI,Zigiti Bakole Health Post (Merged ),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066158,Harie Basic Health Post,South Ethiopia Region,StHsxiBMYPO,Harie Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066161,Garbanisa Kariche Basic Health Post,South Ethiopia Region,Cu6ykOEOLhn,Geribanisha Galo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066163,Goba Bake Basic Health Post,South Ethiopia Region,PnXkvqcnlNS,Gobo Bake Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066164,Mele Gogale Basic Health Post,South Ethiopia Region,DuJuiDvSS37,Mele Gagule Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066165,Anka Duguna Basic Health Post,South Ethiopia Region,K92pxJRWMxM,Anka Dugona Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066167,Berga Health Center,Afar Region,Y1L4niZ3M7O,Berga Health Center,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066168,Meska Health Post,Afar Region,b9rPsPG4qIp,Meska Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066169,Imino Health Post,Afar Region,ZiOVdeqEtrf,Imino Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066170,Karbglu Health Post,Afar Region,o99v7US9omv,Karbglu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066173,Gezeso Health Center,South Ethiopia Region,wW2FWCirEAV,Gezeso Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066174,Kacha Kashaso Health Center,South Ethiopia Region,vF3qyC9Nu5y,Kecha Kashiso Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066175,Kolegale Health Center,South Ethiopia Region,M3cQ5PUYAlq,Kolegale Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066176,Bonke Yella Basic Health Post,South Ethiopia Region,pc0yRouSkRy,Bonike Yala Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066180,Kalo Gagula Basic Health Post,South Ethiopia Region,fRdfIzz14TL,Kalo Gagula Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066190,Humbelu Health Post,Afar Region,VJ786CF2DcQ,Humbelu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066191,Ansome Gembela Health Post,South Ethiopia Region,ZFotA66lene,Ansomgemela Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066192,Betelem Primary Clinic,South Ethiopia Region,Cs2Vz3jN9Np,Bethelhem Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066193,Betelehem Pimery Clinic ,South Ethiopia Region,vkxHmxwD4Ks,Bethelihem Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066194,Josi Pimery Clinic ,South Ethiopia Region,kEFk2X4uUZQ,Beza Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066195,Bilate Eta Basic Health Post,South Ethiopia Region,c6lcRwmohet,Bilate Eta Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066196,Bosa Borto Health Post,South Ethiopia Region,kktNY4RMV4P,Bosa Borito Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066197,Bossa Kacha Health Post,South Ethiopia Region,gOHcUnQjTSQ,Bosa Kacha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066198,Buke Dongola Basic Health Post,South Ethiopia Region,SymXkcBR5u3,Burqe Dongola Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066199,Chifisa Basic Health Post,South Ethiopia Region,GWShEu3WEfH,Chifisa Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066200,Buge Wanch 1st Basic Health Post,South Ethiopia Region,ph7oeyOeNdv,Bugewanche Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066202,Dalbo Atwaro Health Center,South Ethiopia Region,RnC9if8dIA0,Dalbo Atewaro Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066203,Hizikel Primary Clinic,South West Ethiopia Region,jP7Rh1h4HbX,Hizkel Clinic,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066204,Dalbo Wogene Health Post,South Ethiopia Region,pIffatIRmKn,Dalbo Wegene Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066206,Dalbo Ketema Health Post,South Ethiopia Region,kHJjcT5tllK,Delbo Ketema Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066207,Ashenafi Primery Clinic,South Ethiopia Region,MSRfBgzzvmj,Gashaw Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066208,Gilo Bisare 1st Basic Health Post,South Ethiopia Region,wfUsswjqvvS,Gilobisare Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066210,Gulgula Health Center,South Ethiopia Region,Mt49eOG79sN,Gulgula Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066211,Gulgula 1st Basic Health Post,South Ethiopia Region,vIiMui6K9cm,Gulgula 1St Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066212,Gulgula 2nd Basic Health Post,South Ethiopia Region,X1bnoudEgTq,Gulgula 2Nd Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066213,Gulgula Ketema Basic Health Post,South Ethiopia Region,qIminAn20RS,Gulgula Ketema Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066214,Gurumo Woyde Basic Health Post,South Ethiopia Region,xkuFDZ7PMJz,Gurmu Weyida Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066215,Kodo Gawuliya Basic Health Post,South Ethiopia Region,J8lqU1oyFUx,Kodo Gaweley Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066216,Kuto Sorpela 1st Health Post,South Ethiopia Region,F3P8LO2pqWj,Kuto Sorela Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066217,Kuto Sorpela 2nd Basic Health Post,South Ethiopia Region,HiJaDHW2w3c,Kuto Sorfela 2Nd Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066218,Ziga Borkosh Basic Health Post,South Ethiopia Region,qY0st7BG1lC,Ziga Borkoshe Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066219,Zala Shasha Basic Health Post,South Ethiopia Region,C5xREEyyZjB,Zala Shasha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066221,Waraza Lasho Health Center,South Ethiopia Region,s7gpbH6WF91,Wareza Lisho Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066223,Waja Shoya Basic Health Post,South Ethiopia Region,FLEJlCvUPxQ,Waja Shoya Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066224,Wachiga Busha Basic Health Post,South Ethiopia Region,NjS45rhiBS7,Wachigabusha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066225,Tome Gerera Health Center,South Ethiopia Region,ttZHlIXEtjT,Tome Gerara Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066226,Tome Gerera 1st Basic Health Post,South Ethiopia Region,P3c0HXQPgiB,Tome Gerera Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066227,Tome Gerera 2nd Basic Health Post ,South Ethiopia Region,wvNBKm2UUCf,Tome Gerera 2Nd Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066228,Sira Hiwot Health Center ,South West Ethiopia Region,Nsp4baEKv7l,Sira Hiwot Health Center,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066229,Tadewos Primery Clinic ,South Ethiopia Region,xyWHkIODBCK,Tadewos Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066230,Sholla Kodo Health Center,South Ethiopia Region,NNtZFvHodWq,Shola Kodo Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066231,Sholla Kodo Basic Health Post,South Ethiopia Region,E2nS17Skc2x,Shola Kodo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066232,Shella Borkosh Health Center,South Ethiopia Region,rojdzvWmbva,Shelo Borkesh Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066233,Shella Borkosh Basic Health Post,South Ethiopia Region,Zzg0BeZmC4k,Shela Borkeshe Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066235,Rohobot Primery Clinic ,South Ethiopia Region,ZMbueV0MRht,Rihobot Gawuliya Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066236,Mante Gerera Basic Health Post,South Ethiopia Region,Icn47XImHw5,Mantegerera Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066237,Damot Mokonisa Health Center,South Ethiopia Region,Fhl0W90liIw,Damot Mekonisa Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066240,Dimtu Health Center,South Ethiopia Region,LG9KIgDtnNn,Dimtu Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066241,Gacheno Health Center,South Ethiopia Region,EbpYcsNsrOh,Gacheno Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066242,Wogera Health Center,South Ethiopia Region,r8Gq2ZC2xZy,Wegera Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066243,Wandara Gale Health Center,South Ethiopia Region,HHxvwoGZ7IP,Wendera Gale Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066244,Obe Jage Basic Health center,South Ethiopia Region,P3BstLxMRbA,Obe Jege Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066250,Marsi Medium Clinic,Central Ethiopia Region,FOwslODtwD3,Marsi Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066254,Detbahri Health Post,Afar Region,YTwqiHGYGDr,Detbahri Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066255,Megenta Health Post,Afar Region,ol3CoAi5WrN,Megenta Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066263,Mesana Health Post,Central Ethiopia Region,wk4HN9gDifh,Mesena Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066266,Hayat Medium Clinic ,Central Ethiopia Region,jdUsAUxsBc7,Hayat Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066269,Sere Esho Health Post,South Ethiopia Region,wSAnkwm0wLE,Sere Esho Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066270,Damot Waja Basic Health Post,South Ethiopia Region,rYK0WIOUs7E,Damot Waja Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066274,Dendo Workicha Basic Health Post,South Ethiopia Region,IDWseEVf2mO,Dando Workicha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066276,Doge Shakisho Basic Health Post,South Ethiopia Region,flGMDRVE7Ny,Doge Shekiso Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066279,Fango Bijjo Basic Health Post,South Ethiopia Region,gdAavCis4T0,Fungo Bijo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066283,Zala Tando Basic Health Post,South Ethiopia Region,a5jx96x4vEj,Zala Tando Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066284,Wandara Gale Basic Health Post,South Ethiopia Region,kH69GHgWISn,Wendera Gale Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066286,Yinefe Basic Health Post,South Ethiopia Region,riy1el6E2xc,Yinefe Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066287,Sura Koyo Health Post,South Ethiopia Region,ZROAiz7Jx9U,Sura Koyo Health Post (Merged),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066288,Mole Manisa Basic Health Post,South Ethiopia Region,vY6wY173Kif,Mole Maniesa Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066289,Gurumo Woyide Zulo Health Post,South Ethiopia Region,FOyrNYU4lr6,Gurmu Weyida Zulo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066292,Amen Medium Clinic,Oromia Region,lOXT2FBNm9v,Ammen Medium Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1066294,Boyka Health Post,South Ethiopia Region,HVzEnES5fHN,Wub Hamber Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066296,Fei Health Post,South Ethiopia Region,v88cmJZa6gQ,Fei Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066300,Kangaten Health Post,South Ethiopia Region,zOXCnYT19iz,Kangten Health Post (Merged),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066310,Care Addis Dental Speciality Clinic ,Addis Ababa City Administration,bH1pvrHCXJu,Rhobote Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1066319,Bake Primary Clinic,Oromia Region,hSyNOWya5XJ,Beka Primary clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1066338,Lebere Health Post,South Ethiopia Region,PG5y3WOT6Xs,Lebere Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066340,Lokorelem Health Post,South Ethiopia Region,kkFgV0fkKMD,Lokorlem Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066341,Lokamugnan Health Post,South Ethiopia Region,lruuqPC9HZN,Lokamagne Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066342,Lopakor Health Post,South Ethiopia Region,r69mTL8rCjD,Lopakor Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066343,Lotomen Health Post,South Ethiopia Region,dxDo6kaIGx0,Lotomen Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066348,Narogoy Health Post,South Ethiopia Region,WuiBpfHimcF,Narogoy Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066350,Nateker Health Post,South Ethiopia Region,axrc9CHgVkf,Nateker Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066352,Karaduse Health Post,South Ethiopia Region,uPmzpYvQO7v,Kara Dues Health Post (Merged),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066354,Turmi Town Health Post,South Ethiopia Region,a1k5Y2ZSXix,Turmi Town Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066356,Kuluma Health Post,South Ethiopia Region,XV0630mzgts,Kulama Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066357,Gondoroba Health Post,South Ethiopia Region,DNqucyH6N6t,Gondoroba Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066359,Achankubulti/Achamusa Health Post,South Ethiopia Region,WSed1lmoxjl,Achikunbulti Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066363,Ereyamebule Health Post ,South Ethiopia Region,dlfi6epKVRA,Eryia Imbule Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066364,Ereya Kayesa Health Post,South Ethiopia Region,Dq3IYfLySMM,Eriya Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066368,Omo Hana Health Post,South Ethiopia Region,GPGFMJu3h94,Aomohena Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066369,Ballu Health Post,South Ethiopia Region,AIp7LJUPYGs,Balu Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066370,Demegerefa Health Post,South Ethiopia Region,HGb8Pd9zR1f,Demegerfa Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066371,Deme Gero Health Post,South Ethiopia Region,Ux6uVg67SKJ,Dume Gero Health Post (Merged),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066372,Elegobeya Health Post,South Ethiopia Region,LZKt3bqs6Ox,Elgobia Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066374,Kanchaw Health Post,South Ethiopia Region,fXbk2Jvkbg9,Kanchiwa Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066375,Temendo Health Post,South Ethiopia Region,btUju1BQdEG,Temindo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066378,Kawuton Health Post,South Ethiopia Region,bTgwJ5QUhjI,Kowtom Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066379,Kuchuru Health Post,South Ethiopia Region,qyCzTuxYR6E,Kuchuru Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066431,Gesa Chare Health Post ,South West Ethiopia Region,OrnHnxOrIWP,Gesa Chere Health Post,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066432,Chicho Hayo Health Post,South West Ethiopia Region,z4EsFvF3HuU,Chicho Haye Health Post,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066433,Bosa Shoga Health Post,South West Ethiopia Region,h5gWT5ypCJ3,Bosa Shoga Health Post,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066438,Chicho Hayo Medium Clinic,South West Ethiopia Region,ukovxe885UB,Chicho Hayo Medium clinic,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066440,Giyon Primary Clinic,South West Ethiopia Region,VAkIY43u9fD,Giyon Clinic,SWE Regional Health Bureau,1.0,existing_dhis2_id
1066488,Megessa Bobe Basic Health Post,South Ethiopia Region,WqV6D9zlCoX,Megesa Bobe Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066489,Ocholo Badiga Basic Health Post,South Ethiopia Region,SKTx4TRZzTk,Acholo Bedga Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066490,Sozo Basic Health Post,South Ethiopia Region,QEmE5M4F3mz,Sozo Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066491,Tuka Gana woyza,South Ethiopia Region,JRLgvZftKTD,Tukena Genawoyza Health Post (Merged ),SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066492,Woyza Daycha BasicHealth Post,South Ethiopia Region,qGc6otQnemZ,Woyiza Dayicha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066494,Gana Kare Basic Health Post ,South Ethiopia Region,Uq0GETHIh83,Gena Kere Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066495,Tiba Health Post ,South Ethiopia Region,PlgkH40ZZRs,Tiba Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066497,Woyza Health Center,South Ethiopia Region,tOCuO3Czn5p,Woiza Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066498,Kodo Health Center,South Ethiopia Region,LBVhMXNMOl9,Kodo Health Center,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066499,Zala Basic Health Post,South Ethiopia Region,wWnsxRHjlnN,Zele Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066500,Awoke Medium Clinic,Central Ethiopia Region,K2lIR5VLJtm,Awoke Clinic,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066522,Gidasha Basic Health Post,Central Ethiopia Region,hFYUrfycZjQ,Gidasha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066523,Lekuma Health Post,Afar Region,jj4CpufYXuh,Lekuma Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066524,Sagantoli Health Post,Afar Region,FqhokxubqI9,Sagantoli Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066525,Angogitahara Health Post,Afar Region,aX35AL2PZiB,Angogitahara Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066531,Gafram Health Post,Afar Region,cfuK4tlh7Gi,Gafram Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066532,Liado Health Post,Afar Region,KzdU7Usmbiv,Liado Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066533,Aogoli Health Post,Afar Region,IOtAqeeqYRi,Aogoli Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066535,Gedensa Health Post,Afar Region,WMUQnduam0F,Gedensa Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066536,Alebaha Health Post,Afar Region,gkhezP6806F,Alebaha Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066559,Dabure Health Post,Afar Region,JBRwspNiUch,Dabure Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066560,Arba Health Post,Afar Region,TU1fA1Xp09N,Arba Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066561,Aragale Health Post,Afar Region,CWyyj310DWG,Aragale Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066562,Ataytu Health Post,Afar Region,dNQ9qGpT9MR,Ataytu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066563,Hurahur Health Post,Afar Region,CQmU3goR7vC,Hurahur Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066564,Ararahu Health Post,Afar Region,mVlB4UOcARX,Ararahu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066567,Kadaba # 2 Medium Clinic,Afar Region,XfnmXotSDI3,Kedaba # 2Medium Clinic,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066570,Kolinagabule Health Post,Afar Region,Si6gdbdGeT5,Kolinagabule Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066585,Alayta Health Post,Afar Region,XGDb4C9NGZG,Alayta Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066586,Andadgalo Health Post,Afar Region,GE6oNz1zfZF,Andad-galo Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066587,Aradu Health Post,Afar Region,YMTXVJZEHdO,Aradu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066588,Arodelle Health Post,Afar Region,GJjxNWRV6uz,Arodelle Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066589, Lasgadu Health Post,Afar Region,m5uR8WAuV6E,Lasgadu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066590,Behyta Health Post,Afar Region,KkqYHesxQjS,Behyta Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066591,Brih Health Post,Afar Region,peZCeehLA1o,Brih Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066597,Daligoso Health Post,Afar Region,blHX5AZbB7f,Daligoso Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066598,Dalouli Health Post,Afar Region,wIraZ69ntKI,Dalouli Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066599,Dintu Health Post,Afar Region,H9f1ERT4cwe,Dintu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066600,Elphen Health Post,Afar Region,jiXBJecczSS,Elphen Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066601,Asboli Health Post,Afar Region,YmcNtSzgZCh,Asboli Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066602,Erebti Health Post,Afar Region,cdxvkccktV3,Erebti Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066603,Essi Health Post,Afar Region,SgHzd8tZFIo,Essi Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066604,Fi-ayto Health Post,Afar Region,FWTQRq6MuaE,Fi-ayto Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066605,Garbena Health Post,Afar Region,CrEbt2rf6Rt,Garbena Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066606,Garsat Health Post,Afar Region,rMrGTNfMOq2,Garsat Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066607,Gudikoma Health Post,Afar Region,TOsHbiaExXy,Gudikoma Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066608,Hamedela Health Center,Afar Region,zBPUatbawTh,Hamedela Health center,Afar Regional Health Bureau,1.0,existing_dhis2_id
