,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,feature_sum,feature_mean
12923,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12923,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12923,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12923,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12924,2266,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12924,2267,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12924,2268,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12927,1204,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12927,2252,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12927,2291,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12927,2327,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12930,1309,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12930,1310,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12930,1311,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12930,2266,0,0.0,1.0,1.0,1,3.0,1.0
12930,2267,0,0.0,1.0,1.0,1,3.0,1.0
12930,2268,0,0.0,1.0,1.0,1,3.0,1.0
12932,2085,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12933,756,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12934,2012,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12935,870,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12938,1785,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12940,917,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12941,1410,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12941,1749,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12942,1429,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
12942,1625,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12944,919,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12944,1435,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12946,1496,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12946,2004,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12947,946,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12947,2445,0,1.0,1.0,0.0,1,3.0,1.0
12949,1699,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12949,2238,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12951,1829,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12951,1830,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12951,2359,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12952,997,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12952,1236,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12952,2051,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12953,819,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12953,959,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12953,1088,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12953,1674,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12953,1857,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12953,1935,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12953,2261,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12953,2262,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12953,2298,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12954,1618,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12955,2418,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12958,2487,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12959,1296,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12959,1662,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12959,1719,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12959,1948,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12959,2092,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12959,2357,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12960,1837,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12962,924,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12964,1284,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12965,869,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
12965,1231,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12965,2098,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12965,2130,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12965,2402,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12966,1381,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12966,1477,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12966,1949,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12966,2299,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12966,2339,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12966,2340,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12969,1020,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12969,2180,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12969,2237,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12970,1911,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12972,891,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12972,1094,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12972,1901,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12972,2474,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12973,1537,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12973,1645,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12975,1178,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12975,1179,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12975,2412,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
12976,2155,0,0.0,1.0,1.0,1,3.0,1.0
12978,1453,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12978,1958,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12978,2292,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12978,2293,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12978,2478,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12979,2448,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12982,1636,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12983,970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12983,971,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12983,1200,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12984,1037,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12984,1651,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12984,1670,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12984,2504,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12985,1689,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12985,1866,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12986,1991,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12986,2585,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12987,942,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
12987,1469,0,1.0,1.0,0.0,1,3.0,1.0
12988,894,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
12988,1052,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12988,1407,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12988,1474,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12988,2121,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12988,2499,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12988,2533,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12990,1788,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12991,1339,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12991,1340,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
12991,1341,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
12999,933,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13003,970,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13003,971,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13003,1200,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13004,759,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13004,2319,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13006,760,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13006,1106,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13006,1987,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13007,1911,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13008,1312,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13009,998,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13011,1072,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13011,2364,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13012,1313,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13012,1856,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13012,2488,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13014,880,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13014,952,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13014,1547,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13014,1696,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13014,2085,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13015,775,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13015,893,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13015,1375,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13015,2438,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13015,2558,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13016,1875,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13016,2429,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13017,1673,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13018,2381,0,0.0,1.0,1.0,1,3.0,1.0
13018,2382,0,0.0,1.0,1.0,1,3.0,1.0
13020,924,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13021,1591,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13022,1054,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13022,2553,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,777,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13024,1069,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13024,1415,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,1449,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13024,1909,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,1985,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,2014,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,2391,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13024,2481,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13026,868,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13026,1974,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13028,1618,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13031,1346,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13032,1106,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13032,1987,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,820,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,821,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,822,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,1476,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13033,1936,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,2089,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,2341,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13033,2421,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13034,970,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13034,971,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13034,1200,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13035,805,0,1.0,1.0,0.0,1,3.0,1.0
13035,1115,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13035,1166,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13035,1363,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13035,1903,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13036,818,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13036,2405,0,0.0,1.0,1.0,1,3.0,1.0
13037,2406,0,0.0,1.0,1.0,1,3.0,1.0
13039,1971,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13040,1020,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13040,2180,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13040,2237,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13042,858,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13045,891,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13045,1094,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13045,1901,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13045,2474,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13046,2368,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13047,2069,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13048,775,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13048,893,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13048,1375,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13048,2438,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13048,2558,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13049,918,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13049,1158,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13052,1833,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13052,2083,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13053,1386,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13053,2169,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13055,1718,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13055,1896,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13056,2531,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13056,2532,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13057,2579,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13058,1896,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13059,1892,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13059,2347,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13060,2343,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13061,1465,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13061,1466,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13061,1467,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13062,1313,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13062,1856,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13062,2488,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13064,2350,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13065,1067,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13065,1184,0,1.0,1.0,0.0,1,3.0,1.0
13065,1970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13067,2306,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13067,2323,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13067,2354,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13068,1053,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13070,1537,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13070,1645,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13072,1582,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13072,1698,0,0.0,1.0,1.0,1,3.0,1.0
13072,2047,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13072,2094,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13073,887,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13073,2088,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13073,2260,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13074,1591,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13075,1406,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13077,1134,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13077,1223,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13078,773,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13078,1593,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13079,890,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13080,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13080,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13082,1824,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13083,924,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13084,1901,0,0.0,1.0,1.0,1,3.0,1.0
13085,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13085,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13085,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13085,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13085,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13085,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13085,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13085,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13086,1591,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13087,1447,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13087,1629,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13087,1687,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13089,1582,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13090,1850,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13091,2081,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13092,1409,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13093,880,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13093,952,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13093,1547,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13093,1696,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13094,1156,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13095,1132,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13095,1825,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13096,1055,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13096,1454,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13096,1669,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13096,1708,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13096,2303,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13097,1886,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13097,2490,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13097,2491,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13097,2569,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13099,2562,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13101,879,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13101,975,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13101,1057,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13101,1546,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13101,1808,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13105,1448,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13105,2444,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13106,1752,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13106,1796,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13106,2458,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13107,1432,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13107,1698,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13109,1365,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13109,1492,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13109,1517,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13109,2156,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13109,2232,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13110,2015,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13111,833,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13111,1021,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13111,1023,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13111,1042,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13111,2464,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13113,1751,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13113,1756,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13115,2385,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13116,1616,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13116,1956,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13117,755,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13117,1552,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13119,1067,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13119,1184,0,1.0,1.0,0.0,1,3.0,1.0
13119,1970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13120,1752,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13120,1796,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13120,2458,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13121,1106,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13121,1987,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13122,1204,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13122,2252,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13122,2291,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13122,2327,0,0.0,1.0,1.0,1,3.0,1.0
13123,1548,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13123,2274,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13123,2275,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13125,1357,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13125,1573,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13126,787,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
13126,1038,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13126,1913,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13126,2101,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13126,2537,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13129,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13129,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13129,1389,0,0.0,1.0,1.0,1,3.0,1.0
13129,1390,0,0.0,1.0,1.0,1,3.0,1.0
13129,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13129,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13129,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13129,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13131,919,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13131,1435,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13132,866,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13132,1664,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13132,2265,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13133,1652,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13134,1365,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13134,1492,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13134,1517,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13134,2156,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13134,2232,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13135,1079,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13135,1330,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13135,1331,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13135,1332,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13137,2513,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13137,2571,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13138,1237,0,0.0,1.0,1.0,1,3.0,1.0
13138,1371,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13138,1372,0,0.0,1.0,1.0,1,3.0,1.0
13139,1014,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13139,2110,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13139,2482,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13140,1014,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13140,2110,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13140,2482,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13143,1283,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13143,1403,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13143,1646,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13144,2147,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13145,1143,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13145,2125,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13145,2146,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13145,2280,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13145,2358,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13145,2573,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13146,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13146,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13146,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13146,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
13146,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13146,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13146,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13146,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13147,1003,0,0.0,1.0,1.0,1,3.0,1.0
13147,1259,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13147,2196,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
13150,882,0,1.0,1.0,0.0,1,3.0,1.0
13150,1573,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
13150,2023,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
